Ritz       Aud       fdu       E_d(eV)-E_u(eV)      lower_conf  lower_term  lower_J  upper_conf  upper_term  upper_J  g_d-g_u  type  
3321.6     5.01e+06  1.16e-02  26.655272-30.386863  3s.5p       3P*         2.0      3p.4p       3D          3.0      5-7      E1    
3346.119   1.23e+06  2.06e-03  26.655272-30.359521  3s.5p       3P*         2.0      3p.4p       3D          2.0      5-5      E1    
3360.643   1.35e+05  1.37e-04  26.655272-30.343512  3s.5p       3P*         2.0      3p.4p       3D          1.0      5-3      E1    

8262.57    7.18e+07  1.03e+00  26.655272-28.155413  3s.5p       3P*         2.0      3s.5d       3D          3.0      5-7      E1    
8265.65    1.80e+07  1.84e-01  26.655272-28.154854  3s.5p       3P*         2.0      3s.5d       3D          2.0      5-5      E1    
8267.71    1.98e+06  1.22e-02  26.655272-28.154479  3s.5p       3P*         2.0      3s.5d       3D          1.0      5-3      E1    

3947.494   5.59e+06  1.83e-02  26.655272-29.795217  3s.5p       3P*         2.0      3s.6d       3D          3.0      5-7      E1    
3952.23    1.39e+06  3.26e-03  26.655272-29.791454  3s.5p       3P*         2.0      3s.6d       3D          2.0      5-5      E1    
3955.671   1.54e+05  2.17e-04  26.655272-29.788726  3s.5p       3P*         2.0      3s.6d       3D          1.0      5-3      E1    

2928.956   4.89e+06  8.81e-03  26.655272-30.887085  3s.5p       3P*         2.0      3s.7d       3D          3.0      5-7      E1    
2930.436   1.22e+06  1.57e-03  26.655272-30.884947  3s.5p       3P*         2.0      3s.7d       3D          2.0      5-5      E1    
2931.33    1.36e+05  1.05e-04  26.655272-30.88366   3s.5p       3P*         2.0      3s.7d       3D          1.0      5-3      E1    

9826.11    8.87e+06  4.28e-02  25.562576-26.824014  3s.5s       3S          1.0      3p.3d       3P*         0.0      3-1      E1    
9885.93    8.73e+06  1.28e-01  25.562576-26.81638   3s.5s       3S          1.0      3p.3d       3P*         1.0      3-3      E1    
9983.12    8.47e+06  2.11e-01  25.562576-26.804174  3s.5s       3S          1.0      3p.3d       3P*         2.0      3-5      E1    

11335.56   2.19e+07  1.41e-01  25.562576-26.65604   3s.5s       3S          1.0      3s.5p       3P*         0.0      3-1      E1    
11336.6    2.19e+07  4.22e-01  25.562576-26.655939  3s.5s       3S          1.0      3s.5p       3P*         1.0      3-3      E1    
11343.52   2.19e+07  7.03e-01  25.562576-26.655272  3s.5s       3S          1.0      3s.5p       3P*         2.0      3-5      E1    

13496.63   3.05e+07  1.02e+00  30.05522-30.9736     3s.6f       3F*         4.0      3s.7g       3G          5.0      9-11     E1    
13498.6    1.91e+06  5.21e-02  30.05522-30.973466   3s.6f       3F*         4.0      3s.7g       3G          4.0      9-9      E1    
13499.57   3.73e+04  7.93e-04  30.05522-30.9734     3s.6f       3F*         4.0      3s.7g       3G          3.0      9-7      E1    

9392.03    9.02e+06  1.67e-01  29.067126-30.386863  3s.6p       3P*         2.0      3p.4p       3D          3.0      5-7      E1    
9590.74    2.12e+06  2.92e-02  29.067126-30.359521  3s.6p       3P*         2.0      3p.4p       3D          2.0      5-5      E1    
9711.03    2.26e+05  1.92e-03  29.067126-30.343512  3s.6p       3P*         2.0      3p.4p       3D          1.0      5-3      E1    

6810.59    8.88e+06  8.65e-02  29.067126-30.887085  3s.6p       3P*         2.0      3s.7d       3D          3.0      5-7      E1    
6818.6     2.21e+06  1.54e-02  29.067126-30.884947  3s.6p       3P*         2.0      3s.7d       3D          2.0      5-5      E1    
6823.4     2.46e+05  1.03e-03  29.067126-30.88366   3s.6p       3P*         2.0      3s.7d       3D          1.0      5-3      E1    

5109.666   2.75e+06  1.51e-02  29.067126-31.492914  3s.6p       3P*         2.0      3s.8d       3D          3.0      5-7      E1    
5110.6     6.89e+05  2.70e-03  29.067126-31.4925    3s.6p       3P*         2.0      3s.8d       3D          2.0      5-5      E1    
5111.1     7.66e+04  1.80e-04  29.067126-31.4922    3s.6p       3P*         2.0      3s.8d       3D          1.0      5-3      E1    

11029.43   3.36e+06  8.59e-02  30.3691-31.492914    3s.7p       3P*         2.0      3s.8d       3D          3.0      5-7      E1    
11034.0    8.38e+05  1.53e-02  30.3691-31.4925      3s.7p       3P*         2.0      3s.8d       3D          2.0      5-5      E1    
11036.0    9.31e+04  1.02e-03  30.3691-31.4922      3s.7p       3P*         2.0      3s.8d       3D          1.0      5-3      E1    

