Ritz        Aud         fdu        E_d(eV)-E_u(eV)        lower_conf            lower_term  lower_J  upper_conf    upper_term  upper_J  g_d-g_u  type   
8047.8616   350000.0    0.0045     11.3538714-12.8944571  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).5d   6P          3.5      6-8      E1     

8955.5949   1610000.0   0.0145     11.3033835-12.6878163  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).6s   6D          2.5      8-6      E1     
9116.9837   4100000.0   0.034      11.3538714-12.7137971  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).6s   6D          1.5      6-4      E1     
9205.5356   3510000.0   0.045      11.3033835-12.6502274  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).6s   6D          3.5      8-8      E1     

9239.3638   11000000.0  0.071      11.3871409-12.7290536  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).6s   6D          0.5      4-2      E1     
9294.5519   5500000.0   0.072      11.3538714-12.6878163  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).6s   6D          2.5      6-6      E1     
9345.6162   5800000.0   0.076      11.3871409-12.7137971  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).6s   6D          1.5      4-4      E1     

9496.1504   7300000.0   0.123      11.3033835-12.6090094  3d6.(5D).5p           w 6P*       3.5      3d6.(5D).6s   6D          4.5      8-10     E1     
9532.2933   2180000.0   0.044      11.3871409-12.6878163  3d6.(5D).5p           w 6P*       1.5      3d6.(5D).6s   6D          2.5      4-6      E1     
9564.0551   3810000.0   0.07       11.3538714-12.6502274  3d6.(5D).5p           w 6P*       2.5      3d6.(5D).6s   6D          3.5      6-8      E1     

9072.9521   17000000.0  0.105      9.9408057-11.3073311   3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4D*         0.5      4-2      E1     
9079.8853   23700000.0  0.195      9.9045425-11.2700245   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4D*         1.5      6-4      E1     
9299.4709   13400000.0  0.174      9.9045425-11.2377818   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4D*         2.5      6-6      E1     

9327.5986   6000000.0   0.078      9.9408057-11.2700245   3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4D*         1.5      4-4      E1     
9512.6209   2400000.0   0.044      9.9045425-11.2079078   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4D*         3.5      6-8      E1     
9559.4819   300000.0    0.0062     9.9408057-11.2377818   3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4D*         2.5      4-6      E1     

8831.2939   260000.0    0.002      9.9045425-11.3084614   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4F*         1.5      6-4      E1     
8940.511    430000.0    0.0052     9.9045425-11.2913111   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4F*         2.5      6-6      E1     
9178.438    29800000.0  0.5        9.9045425-11.2553628   3d6.(5D).5s           e 4D        2.5      3d6.(5D).5p   4F*         3.5      6-8      E1     

8239.432    13300000.0  0.068      9.9408057-11.445572    3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4P*         0.5      4-2      E1     
8300.447    12400000.0  0.128      9.9408057-11.4345108   3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4P*         1.5      4-4      E1     
9325.6397   1370000.0   0.027      9.9408057-11.2703037   3d6.(5D).5s           e 4D        1.5      3d6.(5D).5p   4P*         2.5      4-6      E1     

9189.7043   23000000.0  0.218      9.7002396-11.0494038   3d6.(5D).5s           e 6D        3.5      3d6.(5D).5p   6D*         2.5      8-6      E1     
